question	i
4	16993
16	16994
16	16995
8	16996
8	16997
10	16998
10	16999
10	17000
4	17001
8	17002
6	17003
8	17004
16	17005
10	17006
2	17007
18	17008
2	17009
10	17010
8	17011
10	17012
10	17013
10	17014
8	17015
10	17016
10	17017
10	17018
10	17019
10	17020
10	17021
10	17022
8	17023
10	17024
10	17025
6	17026
8	17027
10	17028
10	17029
10	17030
10	17031
8	17032
10	17033
6	17034
10	17035
10	17036
10	17037
8	17038
6	17039
8	17040
6	17041
10	17042
10	17043
10	17044
8	17045
6	17046
10	17047
10	17048
10	17049
10	17050
6	17051
10	17052
10	17053
8	17054
10	17055
10	17056
8	17057
10	17058
6	17059
10	17060
6	17061
10	17062
8	17063
10	17064
8	17065
6	17066
18	17067
10	17068
8	17069
8	17070
10	17071
10	17072
10	17073
10	17074
10	17075
10	17076
8	17077
10	17078
10	17079
8	17080
10	17081
10	17082
10	17083
10	17084
10	17085
16	17086
10	17087
12	17088
10	17089
10	17090
8	17091
8	17092
8	17093
10	17094
10	17095
10	17096
20	17097
8	17098
10	17099
10	17100
8	17101
8	17102
10	17103
8	17104
10	17105
10	17106
16	17107
10	17108
8	17109
10	17110
8	17111
10	17112
8	17113
6	17114
8	17115
10	17116
10	17117
8	17118
6	17119
8	17120
10	17121
6	17122
6	17123
10	17124
10	17125
10	17126
8	17127
6	17128
8	17129
6	17130
10	17131
6	17132
10	17133
10	17134
18	17135
10	17136
10	17137
8	17138
8	17139
10	17140
10	17141
16	17142
6	17143
10	17144
8	17145
10	17146
10	17147
10	17148
10	17149
6	17150
6	17151
4	17152
2	17153
10	17154
10	17155
10	17156
6	17157
8	17158
6	17159
20	17160
10	17161
10	17162
10	17163
4	17164
10	17165
10	17166
4	17167
8	17168
8	17169
10	17170
12	17171
10	17172
6	17173
8	17174
8	17175
10	17176
6	17177
8	17178
10	17179
10	17180
8	17181
8	17182
6	17183
8	17184
4	17185
6	17186
8	17187
10	17188
6	17189
4	17190
8	17191
8	17192
8	17193
8	17194
2	17195
8	17196
6	17197
20	17198
8	17199
8	17200
6	17201
10	17202
6	17203
6	17204
8	17205
8	17206
10	17207
10	17208
20	17209
6	17210
10	17211
8	17212
8	17213
10	17214
8	17215
6	17216
10	17217
8	17218
8	17219
10	17220
6	17221
6	17222
10	17223
6	17224
10	17225
10	17226
8	17227
10	17228
10	17229
8	17230
6	17231
10	17232
2	17233
10	17234
10	17235
10	17236
10	17237
10	17238
10	17239
10	17240
8	17241
10	17242
10	17243
14	17244
8	17245
8	17246
8	17247
8	17248
10	17249
10	17250
10	17251
10	17252
6	17253
10	17254
4	17255
10	17256
10	17257
6	17258
10	17259
8	17260
10	17261
10	17262
10	17263
6	17264
10	17265
10	17266
10	17267
6	17268
10	17269
8	17270
14	17271
6	17272
6	17273
10	17274
10	17275
10	17276
10	17277
10	17278
8	17279
10	17280
10	17281
8	17282
6	17283
8	17284
10	17285
6	17286
6	17287
6	17288
10	17289
8	17290
6	17291
10	17292
8	17293
10	17294
6	17295
8	17296
10	17297
16	17298
10	17299
4	17300
8	17301
6	17302
6	17303
8	17304
8	17305
6	17306
10	17307
6	17308
8	17309
10	17310
14	17311
8	17312
10	17313
6	17314
10	17315
16	17316
14	17317
8	17318
10	17319
6	17320
6	17321
6	17322
8	17323
8	17324
10	17325
6	17326
10	17327
10	17328
10	17329
10	17330
16	17331
4	17332
6	17333
6	17334
10	17335
6	17336
6	17337
10	17338
16	17339
10	17340
10	17341
10	17342
10	17343
8	17344
10	17345
10	17346
10	17347
6	17348
6	17349
10	17350
10	17351
10	17352
8	17353
10	17354
10	17355
10	17356
16	17357
6	17358
8	17359
10	17360
6	17361
10	17362
12	17363
8	17364
10	17365
6	17366
10	17367
4	17368
8	17369
10	17370
10	17371
8	17372
10	17373
6	17374
10	17375
10	17376
10	17377
10	17378
10	17379
8	17380
10	17381
8	17382
10	17383
10	17384
10	17385
10	17386
8	17387
10	17388
8	17389
6	17390
10	17391
8	17392
10	17393
6	17394
8	17395
10	17396
10	17397
10	17398
6	17399
10	17400
6	17401
10	17402
8	17403
6	17404
6	17405
10	17406
8	17407
8	17408
10	17409
10	17410
8	17411
10	17412
10	17413
8	17414
10	17415
8	17416
6	17417
10	17418
8	17419
8	17420
10	17421
10	17422
10	17423
8	17424
10	17425
2	17426
8	17427
10	17428
10	17429
10	17430
6	17431
10	17432
8	17433
6	17434
8	17435
6	17436
10	17437
10	17438
6	17439
10	17440
10	17441
10	17442
8	17443
8	17444
10	17445
8	17446
8	17447
8	17448
10	17449
8	17450
8	17451
10	17452
10	17453
6	17454
8	17455
8	17456
10	17457
14	17458
10	17459
10	17460
8	17461
6	17462
10	17463
10	17464
6	17465
8	17466
6	17467
10	17468
10	17469
10	17470
10	17471
8	17472
8	17473
18	17474
10	17475
10	17476
6	17477
10	17478
10	17479
6	17480
10	17481
6	17482
10	17483
10	17484
6	17485
6	17486
8	17487
10	17488
6	17489
16	17490
12	17491
6	17492
6	17493
10	17494
8	17495
6	17496
10	17497
20	17498
6	17499
4	17500
6	17501
6	17502
10	17503
10	17504
6	17505
10	17506
12	17507
10	17508
10	17509
10	17510
10	17511
10	17512
2	17513
14	17514
8	17515
8	17516
10	17517
10	17518
8	17519
10	17520
10	17521
10	17522
10	17523
8	17524
2	17525
8	17526
8	17527
6	17528
10	17529
10	17530
10	17531
10	17532
10	17533
8	17534
8	17535
8	17536
28	17537
10	17538
6	17539
10	17540
10	17541
8	17542
20	17543
18	17544
6	17545
10	17546
10	17547
10	17548
8	17549
10	17550
10	17551
10	17552
10	17553
10	17554
10	17555
6	17556
8	17557
10	17558
10	17559
10	17560
10	17561
8	17562
8	17563
6	17564
10	17565
10	17566
6	17567
2	17568
8	17569
10	17570
10	17571
10	17572
10	17573
6	17574
26	17575
8	17576
10	17577
10	17578
6	17579
26	17580
10	17581
10	17582
18	17583
10	17584
10	17585
2	17586
10	17587
10	17588
10	17589
10	17590
8	17591
14	17592
10	17593
10	17594
10	17595
4	17596
10	17597
8	17598
8	17599
10	17600
8	17601
10	17602
10	17603
8	17604
18	17605
10	17606
8	17607
6	17608
10	17609
6	17610
6	17611
10	17612
10	17613
10	17614
8	17615
16	17616
10	17617
10	17618
6	17619
8	17620
10	17621
10	17622
10	17623
10	17624
6	17625
10	17626
8	17627
10	17628
8	17629
10	17630
10	17631
10	17632
10	17633
10	17634
6	17635
8	17636
6	17637
10	17638
6	17639
10	17640
8	17641
8	17642
10	17643
10	17644
10	17645
10	17646
10	17647
10	17648
10	17649
10	17650
10	17651
10	17652
10	17653
10	17654
10	17655
10	17656
8	17657
12	17658
10	17659
8	17660
8	17661
8	17662
10	17663
10	17664
10	17665
8	17666
4	17667
10	17668
10	17669
10	17670
10	17671
8	17672
10	17673
6	17674
8	17675
6	17676
10	17677
10	17678
8	17679
10	17680
10	17681
4	17682
10	17683
8	17684
8	17685
8	17686
8	17687
6	17688
8	17689
10	17690
10	17691
10	17692
10	17693
10	17694
6	17695
8	17696
8	17697
10	17698
16	17699
8	17700
10	17701
10	17702
6	17703
4	17704
10	17705
10	17706
10	17707
10	17708
2	17709
8	17710
10	17711
6	17712
8	17713
4	17714
8	17715
8	17716
10	17717
6	17718
10	17719
10	17720
8	17721
6	17722
4	17723
8	17724
8	17725
10	17726
10	17727
10	17728
4	17729
10	17730
10	17731
6	17732
6	17733
8	17734
10	17735
8	17736
10	17737
8	17738
10	17739
6	17740
10	17741
6	17742
10	17743
16	17744
6	17745
6	17746
8	17747
10	17748
8	17749
10	17750
10	17751
12	17752
10	17753
6	17754
6	17755
10	17756
10	17757
6	17758
10	17759
8	17760
10	17761
8	17762
10	17763
10	17764
6	17765
18	17766
8	17767
10	17768
10	17769
10	17770
10	17771
10	17772
10	17773
10	17774
10	17775
10	17776
10	17777
6	17778
10	17779
10	17780
8	17781
10	17782
18	17783
6	17784
8	17785
10	17786
10	17787
10	17788
10	17789
10	17790
8	17791
10	17792
10	17793
10	17794
10	17795
10	17796
8	17797
10	17798
10	17799
8	17800
10	17801
10	17802
8	17803
8	17804
10	17805
10	17806
16	17807
10	17808
10	17809
10	17810
8	17811
8	17812
10	17813
8	17814
6	17815
8	17816
10	17817
10	17818
10	17819
10	17820
10	17821
10	17822
8	17823
6	17824
6	17825
6	17826
6	17827
10	17828
10	17829
8	17830
10	17831
10	17832
20	17833
20	17834
10	17835
10	17836
10	17837
20	17838
20	17839
10	17840
20	17841
10	17842
4	17843
8	17844
10	17845
10	17846
8	17847
10	17848
10	17849
10	17850
10	17851
10	17852
10	17853
10	17854
10	17855
16	17856
14	17857
14	17858
8	17859
22	17860
4	17861
6	17862
10	17863
6	17864
10	17865
10	17866
10	17867
10	17868
6	17869
8	17870
10	17871
10	17872
10	17873
8	17874
6	17875
6	17876
6	17877
10	17878
20	17879
10	17880
10	17881
8	17882
4	17883
10	17884
10	17885
10	17886
6	17887
10	17888
10	17889
10	17890
8	17891
10	17892
2	17893
10	17894
4	17895
10	17896
8	17897
8	17898
10	17899
8	17900
10	17901
8	17902
8	17903
10	17904
10	17905
8	17906
8	17907
10	17908
10	17909
10	17910
10	17911
8	17912
10	17913
10	17914
10	17915
6	17916
8	17917
10	17918
8	17919
6	17920
6	17921
6	17922
6	17923
6	17924
6	17925
10	17926
8	17927
6	17928
10	17929
6	17930
8	17931
6	17932
10	17933
10	17934
4	17935
6	17936
20	17937
8	17938
8	17939
8	17940
18	17941
10	17942
6	17943
8	17944
14	17945
10	17946
10	17947
10	17948
10	17949
10	17950
8	17951
10	17952
6	17953
6	17954
8	17955
10	17956
6	17957
4	17958
10	17959
8	17960
10	17961
8	17962
10	17963
6	17964
10	17965
10	17966
16	17967
8	17968
8	17969
10	17970
8	17971
8	17972
18	17973
10	17974
10	17975
10	17976
10	17977
6	17978
10	17979
8	17980
10	17981
8	17982
20	17983
10	17984
6	17985
6	17986
10	17987
10	17988
10	17989
10	17990
8	17991
6	17992
10	17993
8	17994
10	17995
8	17996
6	17997
10	17998
16	17999
8	18000
10	18001
8	18002
8	18003
10	18004
8	18005
8	18006
6	18007
6	18008
20	18009
8	18010
6	18011
10	18012
10	18013
4	18014
8	18015
10	18016
4	18017
2	18018
10	18019
6	18020
2	18021
6	18022
2	18023
8	18024
6	18025
10	18026
8	18027
8	18028
10	18029
8	18030
6	18031
8	18032
10	18033
10	18034
8	18035
10	18036
8	18037
18	18038
10	18039
10	18040
10	18041
10	18042
6	18043
10	18044
10	18045
10	18046
6	18047
10	18048
10	18049
6	18050
10	18051
8	18052
10	18053
8	18054
8	18055
4	18056
6	18057
8	18058
10	18059
10	18060
8	18061
20	18062
20	18063
8	18064
4	18065
10	18066
8	18067
10	18068
6	18069
10	18070
10	18071
10	18072
10	18073
8	18074
8	18075
10	18076
10	18077
10	18078
10	18079
8	18080
10	18081
10	18082
6	18083
10	18084
8	18085
10	18086
16	18087
6	18088
8	18089
8	18090
8	18091
10	18092
8	18093
10	18094
10	18095
10	18096
10	18097
8	18098
8	18099
6	18100
10	18101
4	18102
10	18103
8	18104
10	18105
10	18106
10	18107
10	18108
10	18109
10	18110
8	18111
10	18112
10	18113
10	18114
10	18115
10	18116
8	18117
8	18118
10	18119
10	18120
10	18121
10	18122
10	18123
8	18124
8	18125
6	18126
8	18127
6	18128
6	18129
6	18130
8	18131
6	18132
10	18133
10	18134
10	18135
10	18136
10	18137
8	18138
10	18139
10	18140
10	18141
10	18142
8	18143
10	18144
10	18145
10	18146
10	18147
14	18148
8	18149
10	18150
6	18151
10	18152
6	18153
8	18154
10	18155
10	18156
10	18157
10	18158
10	18159
6	18160
8	18161
20	18162
2	18163
10	18164
18	18165
2	18166
10	18167
10	18168
4	18169
10	18170
6	18171
10	18172
10	18173
10	18174
10	18175
46	18176
50	18177
30	18178
28	18179
26	18180
30	18181
28	18182
30	18183
32	18184
28	18185
26	18186
6	18187
14	18188
8	18189
10	18190
10	18191
10	18192
10	18193
10	18194
8	18195
10	18196
8	18197
10	18198
8	18199
10	18200
10	18201
10	18202
10	18203
10	18204
8	18205
10	18206
8	18207
8	18208
8	18209
8	18210
10	18211
6	18212
8	18213
6	18214
6	18215
10	18216
6	18217
6	18218
10	18219
10	18220
6	18221
6	18222
8	18223
6	18224
8	18225
8	18226
8	18227
6	18228
6	18229
6	18230
6	18231
6	18232
10	18233
6	18234
6	18235
6	18236
8	18237
6	18238
6	18239
8	18240
6	18241
10	18242
6	18243
6	18244
6	18245
18	18246
10	18247
8	18248
8	18249
10	18250
6	18251
4	18252
10	18253
10	18254
10	18255
2	18256
8	18257
10	18258
6	18259
10	18260
8	18261
10	18262
10	18263
10	18264
6	18265
14	18266
10	18267
10	18268
10	18269
10	18270
10	18271
10	18272
10	18273
10	18274
10	18275
8	18276
8	18277
8	18278
10	18279
8	18280
10	18281
10	18282
4	18283
10	18284
8	18285
6	18286
20	18287
10	18288
10	18289
10	18290
6	18291
6	18292
10	18293
18	18294
12	18295
10	18296
8	18297
2	18298
8	18299
10	18300
10	18301
18	18302
8	18303
8	18304
8	18305
8	18306
8	18307
12	18308
14	18309
12	18310
14	18311
12	18312
14	18313
10	18314
12	18315
10	18316
14	18317
16	18318
6	18319
10	18320
6	18321
8	18322
10	18323
10	18324
6	18325
10	18326
18	18327
8	18328
6	18329
8	18330
10	18331
8	18332
4	18333
10	18334
8	18335
10	18336
10	18337
10	18338
10	18339
10	18340
10	18341
10	18342
10	18343
10	18344
20	18345
18	18346
6	18347
16	18348
10	18349
10	18350
10	18351
10	18352
10	18353
10	18354
8	18355
10	18356
20	18357
6	18358
8	18359
10	18360
10	18361
6	18362
8	18363
10	18364
10	18365
10	18366
10	18367
10	18368
8	18369
10	18370
8	18371
4	18372
8	18373
10	18374
6	18375
6	18376
8	18377
10	18378
10	18379
10	18380
8	18381
10	18382
6	18383
8	18384
8	18385
6	18386
10	18387
10	18388
10	18389
10	18390
2	18391
10	18392
8	18393
6	18394
20	18395
10	18396
6	18397
10	18398
10	18399
10	18400
6	18401
4	18402
6	18403
10	18404
10	18405
10	18406
6	18407
10	18408
10	18409
10	18410
6	18411
10	18412
10	18413
6	18414
10	18415
6	18416
10	18417
10	18418
8	18419
4	18420
10	18421
12	18422
8	18423
10	18424
10	18425
8	18426
10	18427
8	18428
4	18429
6	18430
8	18431
10	18432
8	18433
12	18434
8	18435
10	18436
6	18437
8	18438
8	18439
8	18440
10	18441
10	18442
10	18443
10	18444
10	18445
10	18446
10	18447
10	18448
8	18449
10	18450
10	18451
10	18452
10	18453
10	18454
8	18455
8	18456
10	18457
10	18458
6	18459
10	18460
10	18461
10	18462
14	18463
10	18464
2	18465
10	18466
12	18467
6	18468
10	18469
10	18470
10	18471
6	18472
6	18473
6	18474
6	18475
6	18476
8	18477
10	18478
6	18479
8	18480
20	18481
10	18482
20	18483
4	18484
10	18485
6	18486
16	18487
6	18488
10	18489
10	18490
10	18491
8	18492
8	18493
10	18494
6	18495
10	18496
10	18497
8	18498
10	18499
10	18500
10	18501
10	18502
6	18503
10	18504
12	18505
10	18506
10	18507
6	18508
8	18509
10	18510
10	18511
20	18512
6	18513
10	18514
8	18515
8	18516
8	18517
10	18518
10	18519
10	18520
6	18521
10	18522
10	18523
10	18524
10	18525
10	18526
10	18527
12	18528
10	18529
2	18530
10	18531
10	18532
10	18533
10	18534
4	18535
4	18536
10	18537
10	18538
6	18539
10	18540
6	18541
10	18542
10	18543
10	18544
2	18545
8	18546
8	18547
6	18548
10	18549
8	18550
6	18551
10	18552
10	18553
10	18554
8	18555
10	18556
10	18557
8	18558
10	18559
10	18560
8	18561
6	18562
10	18563
8	18564
20	18565
14	18566
16	18567
10	18568
20	18569
14	18570
10	18571
16	18572
6	18573
16	18574
10	18575
10	18576
10	18577
10	18578
8	18579
10	18580
8	18581
6	18582
18	18583
16	18584
6	18585
10	18586
10	18587
10	18588
10	18589
8	18590
8	18591
10	18592
10	18593
10	18594
10	18595
8	18596
10	18597
6	18598
10	18599
10	18600
6	18601
8	18602
6	18603
8	18604
10	18605
8	18606
8	18607
10	18608
10	18609
16	18610
10	18611
10	18612
10	18613
8	18614
2	18615
10	18616
8	18617
10	18618
10	18619
10	18620
10	18621
10	18622
10	18623
10	18624
6	18625
8	18626
10	18627
6	18628
10	18629
16	18630
10	18631
10	18632
10	18633
10	18634
8	18635
12	18636
16	18637
10	18638
10	18639
12	18640
18	18641
8	18642
6	18643
6	18644
8	18645
10	18646
10	18647
10	18648
10	18649
8	18650
10	18651
8	18652
2	18653
8	18654
10	18655
10	18656
6	18657
6	18658
10	18659
10	18660
8	18661
10	18662
10	18663
8	18664
2	18665
10	18666
10	18667
10	18668
10	18669
10	18670
4	18671
10	18672
10	18673
10	18674
6	18675
8	18676
10	18677
10	18678
10	18679
8	18680
10	18681
6	18682
10	18683
10	18684
10	18685
6	18686
14	18687
10	18688
10	18689
8	18690
6	18691
18	18692
10	18693
10	18694
10	18695
10	18696
10	18697
10	18698
8	18699
6	18700
8	18701
10	18702
10	18703
10	18704
10	18705
10	18706
8	18707
8	18708
8	18709
2	18710
10	18711
10	18712
10	18713
10	18714
6	18715
10	18716
10	18717
6	18718
6	18719
6	18720
10	18721
10	18722
26	18723
4	18724
6	18725
10	18726
6	18727
6	18728
10	18729
10	18730
8	18731
10	18732
10	18733
10	18734
6	18735
10	18736
10	18737
6	18738
10	18739
10	18740
10	18741
10	18742
10	18743
6	18744
6	18745
10	18746
2	18747
10	18748
8	18749
10	18750
6	18751
8	18752
10	18753
10	18754
10	18755
10	18756
10	18757
10	18758
10	18759
6	18760
6	18761
10	18762
6	18763
12	18764
8	18765
10	18766
8	18767
10	18768
10	18769
8	18770
8	18771
8	18772
8	18773
10	18774
10	18775
10	18776
10	18777
8	18778
10	18779
4	18780
8	18781
10	18782
10	18783
6	18784
8	18785
4	18786
10	18787
10	18788
10	18789
10	18790
10	18791
10	18792
6	18793
10	18794
10	18795
10	18796
14	18797
10	18798
8	18799
10	18800
6	18801
10	18802
10	18803
8	18804
10	18805
10	18806
10	18807
10	18808
10	18809
10	18810
10	18811
10	18812
10	18813
6	18814
10	18815
16	18816
10	18817
8	18818
10	18819
8	18820
6	18821
8	18822
6	18823
8	18824
10	18825
10	18826
10	18827
10	18828
10	18829
10	18830
10	18831
10	18832
10	18833
10	18834
8	18835
10	18836
8	18837
4	18838
6	18839
6	18840
10	18841
10	18842
10	18843
10	18844
10	18845
10	18846
10	18847
8	18848
6	18849
10	18850
8	18851
8	18852
8	18853
18	18854
20	18855
16	18856
6	18857
8	18858
8	18859
8	18860
8	18861
8	18862
4	18863
6	18864
4	18865
10	18866
10	18867
10	18868
10	18869
8	18870
10	18871
10	18872
6	18873
8	18874
6	18875
10	18876
6	18877
8	18878
14	18879
14	18880
16	18881
4	18882
8	18883
10	18884
12	18885
24	18886
4	18887
6	18888
6	18889
10	18890
